country,year,lgdppc_MA15,hdd20_TINV_GMFD,cdd20_TINV_GMFD,gpid,tpid,tgpid,largegpid_electricity,largegpid_other_energy,cyear,pyear,p80yr,avgCDD_tpid,avgHDD_tpid,avgInc_tgpid,avgInc_tpid,maxInc_gpid,maxInc_largegpid_other_energy,maxInc_largegpid_electricity
SYR,1982,7.897085094940954,1936.201822656393,1097.9188102996545,3.0,2.0,1.0,1.0,2.0,11.0,9.0,2.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
SYR,1983,7.986630539185941,1936.201822656393,1097.9188102996545,3.0,2.0,1.0,1.0,2.0,12.0,8.0,3.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
SYR,1984,8.062149684916047,1936.201822656393,1097.9188102996545,3.0,2.0,1.0,1.0,2.0,13.0,7.0,4.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
SYR,1985,8.120017396396015,1936.201822656393,1097.9188102996545,3.0,2.0,1.0,1.0,2.0,14.0,6.0,5.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
SYR,1986,8.16696584542944,1936.201822656393,1097.9188102996545,4.0,2.0,1.0,1.0,2.0,15.0,5.0,6.0,1115.5258,1178.0726,7.497846,8.433241,8.474984,12.413789,9.08701
SYR,1987,8.195786232884473,1936.201822656393,1097.9188102996545,4.0,2.0,1.0,1.0,2.0,16.0,4.0,7.0,1115.5258,1178.0726,7.497846,8.433241,8.474984,12.413789,9.08701
SYR,1988,8.21115238436135,1936.201822656393,1097.9188102996545,4.0,2.0,1.0,1.0,2.0,17.0,3.0,8.0,1115.5258,1178.0726,7.497846,8.433241,8.474984,12.413789,9.08701
SYR,1989,8.241050753626377,1936.201822656393,1097.9188102996545,4.0,2.0,1.0,1.0,2.0,18.0,2.0,9.0,1115.5258,1178.0726,7.497846,8.433241,8.474984,12.413789,9.08701
SYR,1990,8.250487463897823,1936.201822656393,1097.9188102996545,4.0,2.0,2.0,1.0,2.0,19.0,1.0,10.0,1115.5258,1178.0726,8.770168,8.433241,8.474984,12.413789,9.08701
SYR,1991,8.25324420803637,1936.201822656393,1097.9188102996545,4.0,2.0,2.0,1.0,2.0,20.0,0.0,11.0,1115.5258,1178.0726,8.770168,8.433241,8.474984,12.413789,9.08701
TGO,1999,7.050008030346919,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,28.0,8.0,19.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,2000,7.049126031095526,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,29.0,9.0,20.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,2001,7.044651371040234,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,30.0,10.0,21.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,2002,7.038517354948655,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,31.0,11.0,22.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,2003,7.031723313287188,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,32.0,12.0,23.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,2004,7.024164554112653,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,33.0,13.0,24.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,2005,7.015454278208184,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,34.0,14.0,25.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,2006,7.007737955548241,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,35.0,15.0,26.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,2007,7.003208723443549,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,36.0,16.0,27.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,2008,7.002508418389203,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,37.0,17.0,28.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,2009,7.013972958353577,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,38.0,18.0,29.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,2010,7.018306684477452,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,39.0,19.0,30.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,1971,6.736277292736502,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,0.0,20.0,9.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,1972,6.783837477339656,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,1.0,19.0,8.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,1973,6.831397661942808,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,2.0,18.0,7.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,1974,6.876776171999348,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,3.0,17.0,6.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,1975,6.920405004066047,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,4.0,16.0,5.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,1976,6.961167702061879,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,5.0,15.0,4.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,1977,6.9960705724349745,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,6.0,14.0,3.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,1978,7.03061776992466,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,7.0,13.0,2.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,1979,7.0673604368012,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,8.0,12.0,1.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,1980,7.095937949427033,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,9.0,11.0,0.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,1981,7.1283623475496585,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,10.0,10.0,1.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,1982,7.1531908867526495,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,11.0,9.0,2.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,1983,7.1699548441420164,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,12.0,8.0,3.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,1984,7.177337467115237,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,13.0,7.0,4.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,1985,7.182758912821187,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,14.0,6.0,5.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,1986,7.186268537043343,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,15.0,5.0,6.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,1987,7.185433604631006,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,16.0,4.0,7.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,1988,7.1797233880941285,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,17.0,3.0,8.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,1989,7.1752185885780335,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,18.0,2.0,9.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,1990,7.170028355696295,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,19.0,1.0,10.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,1991,7.162437092210525,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,20.0,0.0,11.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,1992,7.155264363138997,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,21.0,1.0,12.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,1993,7.141153164292591,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,22.0,2.0,13.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,1994,7.109137634285158,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,23.0,3.0,14.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,1995,7.089691127315111,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,24.0,4.0,15.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,1996,7.066744574069195,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,25.0,5.0,16.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,1997,7.0521220284246295,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,26.0,6.0,17.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
TGO,1998,7.049588961770184,13.525806319785534,2564.434749412537,1.0,1.0,1.0,1.0,1.0,27.0,7.0,18.0,2412.9353,156.361,7.497846,8.426518,7.2457986,7.712954,9.08701
THA,2002,8.849494790979849,45.32617645057326,2866.880730819702,6.0,1.0,2.0,1.0,2.0,31.0,11.0,22.0,2412.9353,156.361,8.770168,8.426518,9.08701,12.413789,9.08701
THA,2003,8.895950237730478,45.32617645057326,2866.880730819702,6.0,1.0,2.0,1.0,2.0,32.0,12.0,23.0,2412.9353,156.361,8.770168,8.426518,9.08701,12.413789,9.08701
THA,2004,8.93917568194538,45.32617645057326,2866.880730819702,6.0,1.0,2.0,1.0,2.0,33.0,13.0,24.0,2412.9353,156.361,8.770168,8.426518,9.08701,12.413789,9.08701
THA,2005,8.979254100658776,45.32617645057326,2866.880730819702,6.0,1.0,2.0,1.0,2.0,34.0,14.0,25.0,2412.9353,156.361,8.770168,8.426518,9.08701,12.413789,9.08701
THA,2006,9.015468023163745,45.32617645057326,2866.880730819702,6.0,1.0,2.0,1.0,2.0,35.0,15.0,26.0,2412.9353,156.361,8.770168,8.426518,9.08701,12.413789,9.08701
THA,2007,9.04988691509944,45.32617645057326,2866.880730819702,6.0,1.0,2.0,1.0,2.0,36.0,16.0,27.0,2412.9353,156.361,8.770168,8.426518,9.08701,12.413789,9.08701
THA,2008,9.083086059534965,45.32617645057326,2866.880730819702,6.0,1.0,2.0,1.0,2.0,37.0,17.0,28.0,2412.9353,156.361,8.770168,8.426518,9.08701,12.413789,9.08701
THA,2009,9.112590869804997,45.32617645057326,2866.880730819702,7.0,1.0,2.0,2.0,2.0,38.0,18.0,29.0,2412.9353,156.361,8.770168,8.426518,9.385431,12.413789,12.413789
THA,2010,9.136919906198786,45.32617645057326,2866.880730819702,7.0,1.0,2.0,2.0,2.0,39.0,19.0,30.0,2412.9353,156.361,8.770168,8.426518,9.385431,12.413789,12.413789
THA,1971,7.6050143101405,45.32617645057326,2866.880730819702,2.0,1.0,1.0,1.0,1.0,0.0,20.0,9.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
THA,1972,7.618665712185559,45.32617645057326,2866.880730819702,2.0,1.0,1.0,1.0,1.0,1.0,19.0,8.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
THA,1973,7.63231711423062,45.32617645057326,2866.880730819702,2.0,1.0,1.0,1.0,1.0,2.0,18.0,7.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
THA,1974,7.649687002156949,45.32617645057326,2866.880730819702,2.0,1.0,1.0,1.0,1.0,3.0,17.0,6.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
THA,1975,7.667271743257106,45.32617645057326,2866.880730819702,2.0,1.0,1.0,1.0,1.0,4.0,16.0,5.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
THA,1976,7.685459817219666,45.32617645057326,2866.880730819702,2.0,1.0,1.0,1.0,1.0,5.0,15.0,4.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
THA,1977,7.707047497772807,45.32617645057326,2866.880730819702,2.0,1.0,1.0,1.0,1.0,6.0,14.0,3.0,2412.9353,156.361,7.497846,8.426518,7.712954,7.712954,9.08701
THA,1978,7.732421939605365,45.32617645057326,2866.880730819702,3.0,1.0,1.0,1.0,2.0,7.0,13.0,2.0,2412.9353,156.361,7.497846,8.426518,8.136098,12.413789,9.08701
THA,1979,7.761936392550887,45.32617645057326,2866.880730819702,3.0,1.0,1.0,1.0,2.0,8.0,12.0,1.0,2412.9353,156.361,7.497846,8.426518,8.136098,12.413789,9.08701
THA,1980,7.792589755018031,45.32617645057326,2866.880730819702,3.0,1.0,1.0,1.0,2.0,9.0,11.0,0.0,2412.9353,156.361,7.497846,8.426518,8.136098,12.413789,9.08701
THA,1981,7.824303190110368,45.32617645057326,2866.880730819702,3.0,1.0,1.0,1.0,2.0,10.0,10.0,1.0,2412.9353,156.361,7.497846,8.426518,8.136098,12.413789,9.08701
THA,1982,7.857609493642865,45.32617645057326,2866.880730819702,3.0,1.0,1.0,1.0,2.0,11.0,9.0,2.0,2412.9353,156.361,7.497846,8.426518,8.136098,12.413789,9.08701
THA,1983,7.892208993762083,45.32617645057326,2866.880730819702,3.0,1.0,1.0,1.0,2.0,12.0,8.0,3.0,2412.9353,156.361,7.497846,8.426518,8.136098,12.413789,9.08701
THA,1984,7.92830096119689,45.32617645057326,2866.880730819702,3.0,1.0,1.0,1.0,2.0,13.0,7.0,4.0,2412.9353,156.361,7.497846,8.426518,8.136098,12.413789,9.08701
THA,1985,7.965988680886757,45.32617645057326,2866.880730819702,3.0,1.0,1.0,1.0,2.0,14.0,6.0,5.0,2412.9353,156.361,7.497846,8.426518,8.136098,12.413789,9.08701
THA,1986,8.00459352464067,45.32617645057326,2866.880730819702,3.0,1.0,1.0,1.0,2.0,15.0,5.0,6.0,2412.9353,156.361,7.497846,8.426518,8.136098,12.413789,9.08701
THA,1987,8.044659218305268,45.32617645057326,2866.880730819702,3.0,1.0,1.0,1.0,2.0,16.0,4.0,7.0,2412.9353,156.361,7.497846,8.426518,8.136098,12.413789,9.08701
THA,1988,8.088654994473872,45.32617645057326,2866.880730819702,3.0,1.0,1.0,1.0,2.0,17.0,3.0,8.0,2412.9353,156.361,7.497846,8.426518,8.136098,12.413789,9.08701
THA,1989,8.135177778929423,45.32617645057326,2866.880730819702,3.0,1.0,1.0,1.0,2.0,18.0,2.0,9.0,2412.9353,156.361,7.497846,8.426518,8.136098,12.413789,9.08701
THA,1990,8.187184843996343,45.32617645057326,2866.880730819702,4.0,1.0,1.0,1.0,2.0,19.0,1.0,10.0,2412.9353,156.361,7.497846,8.426518,8.474984,12.413789,9.08701
THA,1991,8.243821169762908,45.32617645057326,2866.880730819702,4.0,1.0,1.0,1.0,2.0,20.0,0.0,11.0,2412.9353,156.361,7.497846,8.426518,8.474984,12.413789,9.08701
THA,1992,8.300861686146675,45.32617645057326,2866.880730819702,4.0,1.0,2.0,1.0,2.0,21.0,1.0,12.0,2412.9353,156.361,8.770168,8.426518,8.474984,12.413789,9.08701
THA,1993,8.357772283460106,45.32617645057326,2866.880730819702,4.0,1.0,2.0,1.0,2.0,22.0,2.0,13.0,2412.9353,156.361,8.770168,8.426518,8.474984,12.413789,9.08701
THA,1994,8.414367304937324,45.32617645057326,2866.880730819702,4.0,1.0,2.0,1.0,2.0,23.0,3.0,14.0,2412.9353,156.361,8.770168,8.426518,8.474984,12.413789,9.08701
THA,1995,8.473494909973583,45.32617645057326,2866.880730819702,4.0,1.0,2.0,1.0,2.0,24.0,4.0,15.0,2412.9353,156.361,8.770168,8.426518,8.474984,12.413789,9.08701
THA,1996,8.535235870785051,45.32617645057326,2866.880730819702,5.0,1.0,2.0,1.0,2.0,25.0,5.0,16.0,2412.9353,156.361,8.770168,8.426518,8.776416,12.413789,9.08701
THA,1997,8.597455828336207,45.32617645057326,2866.880730819702,5.0,1.0,2.0,1.0,2.0,26.0,6.0,17.0,2412.9353,156.361,8.770168,8.426518,8.776416,12.413789,9.08701
THA,1998,8.654870213902758,45.32617645057326,2866.880730819702,5.0,1.0,2.0,1.0,2.0,27.0,7.0,18.0,2412.9353,156.361,8.770168,8.426518,8.776416,12.413789,9.08701
THA,1999,8.703821677156707,45.32617645057326,2866.880730819702,5.0,1.0,2.0,1.0,2.0,28.0,8.0,19.0,2412.9353,156.361,8.770168,8.426518,8.776416,12.413789,9.08701
THA,2000,8.752469066904991,45.32617645057326,2866.880730819702,5.0,1.0,2.0,1.0,2.0,29.0,9.0,20.0,2412.9353,156.361,8.770168,8.426518,8.776416,12.413789,9.08701
THA,2001,8.801424181003773,45.32617645057326,2866.880730819702,6.0,1.0,2.0,1.0,2.0,30.0,10.0,21.0,2412.9353,156.361,8.770168,8.426518,9.08701,12.413789,9.08701
TJK,1990,8.850354142124274,3322.636525249481,690.8753554583193,6.0,2.0,2.0,1.0,2.0,19.0,1.0,10.0,1115.5258,1178.0726,8.770168,8.433241,9.08701,12.413789,9.08701
TJK,1991,8.754305486783482,3322.636525249481,690.8753554583193,5.0,2.0,2.0,1.0,2.0,20.0,0.0,11.0,1115.5258,1178.0726,8.770168,8.433241,8.776416,12.413789,9.08701
TJK,1992,8.658256831442685,3322.636525249481,690.8753554583193,5.0,2.0,2.0,1.0,2.0,21.0,1.0,12.0,1115.5258,1178.0726,8.770168,8.433241,8.776416,12.413789,9.08701
TJK,1993,8.544579745067283,3322.636525249481,690.8753554583193,5.0,2.0,2.0,1.0,2.0,22.0,2.0,13.0,1115.5258,1178.0726,8.770168,8.433241,8.776416,12.413789,9.08701
TJK,1994,8.424114661022603,3322.636525249481,690.8753554583193,4.0,2.0,2.0,1.0,2.0,23.0,3.0,14.0,1115.5258,1178.0726,8.770168,8.433241,8.474984,12.413789,9.08701
TJK,1995,8.293184392719493,3322.636525249481,690.8753554583193,4.0,2.0,2.0,1.0,2.0,24.0,4.0,15.0,1115.5258,1178.0726,8.770168,8.433241,8.474984,12.413789,9.08701
TJK,1996,8.158860984699286,3322.636525249481,690.8753554583193,4.0,2.0,1.0,1.0,2.0,25.0,5.0,16.0,1115.5258,1178.0726,7.497846,8.433241,8.474984,12.413789,9.08701
TJK,1997,8.01792541986489,3322.636525249481,690.8753554583193,3.0,2.0,1.0,1.0,2.0,26.0,6.0,17.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
TJK,1998,7.883594738601874,3322.636525249481,690.8753554583193,3.0,2.0,1.0,1.0,2.0,27.0,7.0,18.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
TJK,1999,7.7583058129759115,3322.636525249481,690.8753554583193,3.0,2.0,1.0,1.0,2.0,28.0,8.0,19.0,1115.5258,1178.0726,7.497846,8.433241,8.136098,12.413789,9.08701
TJK,2000,7.640992840369204,3322.636525249481,690.8753554583193,2.0,2.0,1.0,1.0,1.0,29.0,9.0,20.0,1115.5258,1178.0726,7.497846,8.433241,7.712954,7.712954,9.08701
TJK,2001,7.534302591669875,3322.636525249481,690.8753554583193,2.0,2.0,1.0,1.0,1.0,30.0,10.0,21.0,1115.5258,1178.0726,7.497846,8.433241,7.712954,7.712954,9.08701
TJK,2002,7.439393856665103,3322.636525249481,690.8753554583193,2.0,2.0,1.0,1.0,1.0,31.0,11.0,22.0,1115.5258,1178.0726,7.497846,8.433241,7.712954,7.712954,9.08701
TJK,2003,7.3564248587055525,3322.636525249481,690.8753554583193,2.0,2.0,1.0,1.0,1.0,32.0,12.0,23.0,1115.5258,1178.0726,7.497846,8.433241,7.712954,7.712954,9.08701
TJK,2004,7.28561621369636,3322.636525249481,690.8753554583193,2.0,2.0,1.0,1.0,1.0,33.0,13.0,24.0,1115.5258,1178.0726,7.497846,8.433241,7.712954,7.712954,9.08701
TJK,2005,7.226312216029027,3322.636525249481,690.8753554583193,1.0,2.0,1.0,1.0,1.0,34.0,14.0,25.0,1115.5258,1178.0726,7.497846,8.433241,7.2457986,7.712954,9.08701
TJK,2006,7.176352486182546,3322.636525249481,690.8753554583193,1.0,2.0,1.0,1.0,1.0,35.0,15.0,26.0,1115.5258,1178.0726,7.497846,8.433241,7.2457986,7.712954,9.08701
TJK,2007,7.135992333893514,3322.636525249481,690.8753554583193,1.0,2.0,1.0,1.0,1.0,36.0,16.0,27.0,1115.5258,1178.0726,7.497846,8.433241,7.2457986,7.712954,9.08701
TJK,2008,7.123211886410485,3322.636525249481,690.8753554583193,1.0,2.0,1.0,1.0,1.0,37.0,17.0,28.0,1115.5258,1178.0726,7.497846,8.433241,7.2457986,7.712954,9.08701
TJK,2009,7.127324141102514,3322.636525249481,690.8753554583193,1.0,2.0,1.0,1.0,1.0,38.0,18.0,29.0,1115.5258,1178.0726,7.497846,8.433241,7.2457986,7.712954,9.08701
TJK,2010,7.149235864307577,3322.636525249481,690.8753554583193,1.0,2.0,1.0,1.0,1.0,39.0,19.0,30.0,1115.5258,1178.0726,7.497846,8.433241,7.2457986,7.712954,9.08701
TKM,1990,9.505313112764831,2674.9925419941546,1085.844371788392,8.0,2.0,3.0,2.0,2.0,19.0,1.0,10.0,1115.5258,1178.0726,9.997272,8.433241,9.782986,12.413789,12.413789
TKM,1991,9.43137028925852,2674.9925419941546,1085.844371788392,8.0,2.0,3.0,2.0,2.0,20.0,0.0,11.0,1115.5258,1178.0726,9.997272,8.433241,9.782986,12.413789,12.413789
TKM,1992,9.35742746575221,2674.9925419941546,1085.844371788392,7.0,2.0,3.0,2.0,2.0,21.0,1.0,12.0,1115.5258,1178.0726,9.997272,8.433241,9.385431,12.413789,12.413789
TKM,1993,9.275678654163716,2674.9925419941546,1085.844371788392,7.0,2.0,3.0,2.0,2.0,22.0,2.0,13.0,1115.5258,1178.0726,9.997272,8.433241,9.385431,12.413789,12.413789
TKM,1994,9.19800101119526,2674.9925419941546,1085.844371788392,7.0,2.0,2.0,2.0,2.0,23.0,3.0,14.0,1115.5258,1178.0726,8.770168,8.433241,9.385431,12.413789,12.413789
TKM,1995,9.11076524912306,2674.9925419941546,1085.844371788392,7.0,2.0,2.0,2.0,2.0,24.0,4.0,15.0,1115.5258,1178.0726,8.770168,8.433241,9.385431,12.413789,12.413789
TKM,1996,9.022035759177124,2674.9925419941546,1085.844371788392,6.0,2.0,2.0,1.0,2.0,25.0,5.0,16.0,1115.5258,1178.0726,8.770168,8.433241,9.08701,12.413789,9.08701
TKM,1997,8.941295055275996,2674.9925419941546,1085.844371788392,6.0,2.0,2.0,1.0,2.0,26.0,6.0,17.0,1115.5258,1178.0726,8.770168,8.433241,9.08701,12.413789,9.08701
TKM,1998,8.856320801097024,2674.9925419941546,1085.844371788392,6.0,2.0,2.0,1.0,2.0,27.0,7.0,18.0,1115.5258,1178.0726,8.770168,8.433241,9.08701,12.413789,9.08701
TKM,1999,8.779957768241907,2674.9925419941546,1085.844371788392,6.0,2.0,2.0,1.0,2.0,28.0,8.0,19.0,1115.5258,1178.0726,8.770168,8.433241,9.08701,12.413789,9.08701
TKM,2000,8.71795340167717,2674.9925419941546,1085.844371788392,5.0,2.0,2.0,1.0,2.0,29.0,9.0,20.0,1115.5258,1178.0726,8.770168,8.433241,8.776416,12.413789,9.08701
TKM,2001,8.66367227058283,2674.9925419941546,1085.844371788392,5.0,2.0,2.0,1.0,2.0,30.0,10.0,21.0,1115.5258,1178.0726,8.770168,8.433241,8.776416,12.413789,9.08701
TKM,2002,8.616404832558123,2674.9925419941546,1085.844371788392,5.0,2.0,2.0,1.0,2.0,31.0,11.0,22.0,1115.5258,1178.0726,8.770168,8.433241,8.776416,12.413789,9.08701
TKM,2003,8.57352759023841,2674.9925419941546,1085.844371788392,5.0,2.0,2.0,1.0,2.0,32.0,12.0,23.0,1115.5258,1178.0726,8.770168,8.433241,8.776416,12.413789,9.08701
TKM,2004,8.536985002747565,2674.9925419941546,1085.844371788392,5.0,2.0,2.0,1.0,2.0,33.0,13.0,24.0,1115.5258,1178.0726,8.770168,8.433241,8.776416,12.413789,9.08701
TKM,2005,8.507925293492306,2674.9925419941546,1085.844371788392,5.0,2.0,2.0,1.0,2.0,34.0,14.0,25.0,1115.5258,1178.0726,8.770168,8.433241,8.776416,12.413789,9.08701
TKM,2006,8.491259288570628,2674.9925419941546,1085.844371788392,5.0,2.0,2.0,1.0,2.0,35.0,15.0,26.0,1115.5258,1178.0726,8.770168,8.433241,8.776416,12.413789,9.08701
TKM,2007,8.485764981444161,2674.9925419941546,1085.844371788392,5.0,2.0,2.0,1.0,2.0,36.0,16.0,27.0,1115.5258,1178.0726,8.770168,8.433241,8.776416,12.413789,9.08701
TKM,2008,8.499164318803157,2674.9925419941546,1085.844371788392,5.0,2.0,2.0,1.0,2.0,37.0,17.0,28.0,1115.5258,1178.0726,8.770168,8.433241,8.776416,12.413789,9.08701
TKM,2009,8.521744784806282,2674.9925419941546,1085.844371788392,5.0,2.0,2.0,1.0,2.0,38.0,18.0,29.0,1115.5258,1178.0726,8.770168,8.433241,8.776416,12.413789,9.08701
TKM,2010,8.561953771252275,2674.9925419941546,1085.844371788392,5.0,2.0,2.0,1.0,2.0,39.0,19.0,30.0,1115.5258,1178.0726,8.770168,8.433241,8.776416,12.413789,9.08701
TTO,1992,9.489935975860257,1.1151599276658382,2450.901756668091,8.0,1.0,3.0,2.0,2.0,21.0,1.0,12.0,2412.9353,156.361,9.997272,8.426518,9.782986,12.413789,12.413789
TTO,1993,9.470529746045823,1.1151599276658382,2450.901756668091,8.0,1.0,3.0,2.0,2.0,22.0,2.0,13.0,2412.9353,156.361,9.997272,8.426518,9.782986,12.413789,12.413789
TTO,1994,9.444427163435101,1.1151599276658382,2450.901756668091,8.0,1.0,3.0,2.0,2.0,23.0,3.0,14.0,2412.9353,156.361,9.997272,8.426518,9.782986,12.413789,12.413789
TTO,1995,9.41905179964675,1.1151599276658382,2450.901756668091,8.0,1.0,3.0,2.0,2.0,24.0,4.0,15.0,2412.9353,156.361,9.997272,8.426518,9.782986,12.413789,12.413789
TTO,1996,9.39767177997838,1.1151599276658382,2450.901756668091,8.0,1.0,3.0,2.0,2.0,25.0,5.0,16.0,2412.9353,156.361,9.997272,8.426518,9.782986,12.413789,12.413789
TTO,1997,9.378668472114857,1.1151599276658382,2450.901756668091,7.0,1.0,3.0,2.0,2.0,26.0,6.0,17.0,2412.9353,156.361,9.997272,8.426518,9.385431,12.413789,12.413789
TTO,1998,9.363299544725017,1.1151599276658382,2450.901756668091,7.0,1.0,3.0,2.0,2.0,27.0,7.0,18.0,2412.9353,156.361,9.997272,8.426518,9.385431,12.413789,12.413789
